"Date/Time (PST)","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Temperature  (deg F) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2022-02-18 05:00:00",12.72,0,98,111.9,0.329,26.47,0.502,0.467,0.487,0.184,0.228,0.583
"2022-02-18 04:00:00",12.74,0,97,112,0.391,24.22,0.502,0.467,0.488,0.182,0.225,0.587
"2022-02-18 03:00:00",12.75,0,98.3,111.8,0.391,23.52,0.502,0.467,0.488,0.181,0.226,0.585
"2022-02-18 02:00:00",12.74,0,95.9,111.7,0.393,24.19,0.502,0.467,0.488,0.182,0.228,0.58
"2022-02-18 01:00:00",12.76,0,97.9,111.8,0.393,24.61,0.502,0.467,0.488,0.181,0.227,0.585
"2022-02-18 00:00:00",12.76,0,97.6,111.8,0.396,24.46,0.502,0.468,0.488,0.182,0.228,0.582
"2022-02-17 23:00:00",12.77,0,97.2,111.8,0.432,25.01,0.502,0.468,0.488,0.183,0.228,0.579
"2022-02-17 22:00:00",12.75,0,97.6,111.9,0.406,25.83,0.502,0.468,0.488,0.186,0.228,0.577
"2022-02-17 21:00:00",12.78,0,98.1,111.7,0.34,26.42,0.502,0.468,0.489,0.187,0.226,0.574
"2022-02-17 20:00:00",12.81,0,98.4,111.6,0.407,28.03,0.502,0.468,0.489,0.184,0.223,0.571
"2022-02-17 19:00:00",12.78,0.02,99.5,111,0.206,28.63,0.502,0.468,0.489,0.184,0.223,0.572
"2022-02-17 18:00:00",12.79,0.05,99.7,110.6,0.306,28.71,0.503,0.468,0.489,0.183,0.222,0.574
"2022-02-17 17:00:00",12.81,0,99.7,111.5,0.206,29.55,0.503,0.468,0.489,0.179,0.218,0.573
"2022-02-17 16:00:00",12.8,0,99.4,108.2,0.206,30.36,0.503,0.468,0.489,0.179,0.218,0.575
"2022-02-17 15:00:00",12.8,0,99.2,109.5,0.206,30.13,0.503,0.468,0.489,0.179,0.218,0.573
"2022-02-17 14:00:00",12.79,0,99.4,109.3,0.139,30.45,0.503,0.468,0.49,0.18,0.219,0.569
"2022-02-17 13:00:00",12.78,0,97.5,109.6,0.139,28.64,0.503,0.468,0.49,0.184,0.222,0.573
"2022-02-17 12:00:00",12.77,0,97.7,110.1,0.005,27.59,0.503,0.468,0.49,0.184,0.223,0.572
"2022-02-17 11:00:00",12.79,0,96.5,110.5,0.139,26.12,0.503,0.468,0.49,0.185,0.225,0.574
"2022-02-17 10:00:00",12.76,0,98.1,111.5,0.136,25.2,0.503,0.468,0.49,0.184,0.228,0.584
"2022-02-17 09:00:00",12.64,0,98.1,110.8,0.131,24.47,0.503,0.469,0.49,0.182,0.228,0.585
"2022-02-17 08:00:00",12.62,0,97.7,111,0.261,23.08,0.503,0.469,0.491,0.18,0.224,0.585
"2022-02-17 07:00:00",12.64,0,97.2,111,0.125,22.4,0.503,0.469,0.491,0.182,0.226,0.585
"2022-02-17 06:00:00",12.68,0,97.5,111.1,0.123,22.48,0.503,0.469,0.491,0.182,0.224,0.587
"2022-02-17 05:00:00",12.72,0,97.3,111.3,0.123,21.97,0.503,0.469,0.491,0.182,0.222,0.588
"2022-02-17 04:00:00",12.77,0,97.5,111.4,0.123,21.91,0.504,0.469,0.491,0.188,0.225,0.591
"2022-02-17 03:00:00",12.78,0,95.5,111.4,0.123,20.46,0.504,0.469,0.491,0.19,0.227,0.593
"2022-02-17 02:00:00",12.8,0,95,111.4,0.123,20.53,0.504,0.469,0.492,0.186,0.224,0.591
"2022-02-17 01:00:00",12.8,0,95.1,111.3,0.223,21.07,0.504,0.469,0.492,0.182,0.221,0.587
"2022-02-17 00:00:00",12.76,0,97.1,111.2,0.123,22.34,0.504,0.469,0.492,0.182,0.222,0.587
"2022-02-16 23:00:00",12.77,0,96.2,111.4,0.257,22.65,0.504,0.469,0.492,0.181,0.222,0.586
"2022-02-16 22:00:00",12.82,0,99,111,0.263,23.69,0.504,0.469,0.492,0.18,0.224,0.586
"2022-02-16 21:00:00",12.83,0,98,111.4,0.19,23.27,0.504,0.469,0.492,0.181,0.22,0.587
"2022-02-16 20:00:00",12.83,0,96,111.4,0.163,23.56,0.504,0.469,0.493,0.18,0.22,0.585
"2022-02-16 19:00:00",12.82,0,95.8,111.4,0.271,24.37,0.504,0.47,0.493,0.18,0.226,0.576
"2022-02-16 18:00:00",12.85,0,97.2,110.3,0.206,25.67,0.504,0.47,0.493,0.182,0.221,0.57
"2022-02-16 17:00:00",12.84,0,93.7,110.8,0.14,28.77,0.504,0.47,0.493,0.179,0.218,0.575
"2022-02-16 16:00:00",12.76,0,93.1,111.1,0.013,29.4,0.504,0.47,0.493,0.179,0.218,0.575
"2022-02-16 15:00:00",12.84,0,95.3,111,4.23,28.72,0.505,0.47,0.493,0.178,0.218,0.575
"2022-02-16 14:00:00",12.84,0,92.3,110.9,3.967,29.89,0.505,0.47,0.494,0.178,0.22,0.575
"2022-02-16 13:00:00",12.85,0,89.4,110.8,3.963,30.12,0.505,0.47,0.494,0.178,0.219,0.575
"2022-02-16 12:00:00",12.8,0,92.8,111.3,3.96,29.91,0.505,0.47,0.494,0.179,0.219,0.574
"2022-02-16 11:00:00",12.75,0,93.4,111.8,4.156,27.74,0.505,0.47,0.494,0.183,0.222,0.571
"2022-02-16 10:00:00",12.73,0,90.9,111.8,4.022,27.85,0.505,0.47,0.495,0.185,0.223,0.574
"2022-02-16 09:00:00",12.76,0,98.1,112.6,4.155,27.06,0.505,0.47,0.495,0.184,0.228,0.582
"2022-02-16 08:00:00",12.74,0.01,97.5,112.6,4.148,25.01,0.505,0.47,0.495,0.185,0.228,0.582
"2022-02-16 07:00:00",12.75,0,97.4,112.9,4.348,24.13,0.505,0.47,0.495,0.182,0.228,0.584
"2022-02-16 06:00:00",12.74,0,95.8,112.9,4.348,23.89,0.505,0.47,0.495,0.182,0.228,0.582
"2022-02-16 05:00:00",12.73,0,96.5,113.1,4.49,24.68,0.505,0.47,0.496,0.185,0.228,0.581
"2022-02-16 04:00:00",12.75,0.04,97.3,112.6,4.289,25.27,0.505,0.47,0.496,0.187,0.228,0.579
"2022-02-16 03:00:00",12.67,0.05,98,111.8,3.754,25.85,0.506,0.471,0.496,0.187,0.227,0.577
"2022-02-16 02:00:00",12.72,0.01,99.1,110.8,3.754,26.11,0.506,0.471,0.496,0.185,0.224,0.576
"2022-02-16 01:00:00",12.78,0.05,99.2,112,3.72,26.22,0.506,0.471,0.496,0.184,0.225,0.575
"2022-02-16 00:00:00",12.73,0.07,98.5,110.5,3.553,26.08,0.506,0.471,0.496,0.186,0.225,0.574
"2022-02-15 23:00:00",12.79,0.04,97.9,110.2,2.75,25.71,0.506,0.471,0.497,0.187,0.226,0.575
"2022-02-15 22:00:00",12.64,0.06,98,110.7,2.616,25.92,0.506,0.471,0.497,0.186,0.225,0.574
"2022-02-15 21:00:00",12.71,0.05,98.2,110.3,2.415,25.82,0.506,0.471,0.497,0.186,0.226,0.576
"2022-02-15 20:00:00",12.68,0.05,98.8,110.1,2.08,25.31,0.506,0.471,0.497,0.187,0.227,0.576
"2022-02-15 19:00:00",12.74,0.03,98.4,109.7,1.746,25.57,0.506,0.471,0.497,0.185,0.224,0.573
"2022-02-15 18:00:00",12.79,0.06,98,108.2,1.411,25.91,0.506,0.471,0.497,0.184,0.223,0.571
"2022-02-15 17:00:00",12.81,0.08,97.7,107.8,0.808,26.63,0.506,0.471,0.497,0.184,0.223,0.572
"2022-02-15 16:00:00",12.81,0.01,98.2,106.7,0.14,26.88,0.506,0.471,0.497,0.179,0.218,0.575
"2022-02-15 15:00:00",12.81,0,95.4,106.5,0.013,28.38,0.506,0.471,0.497,0.179,0.218,0.575
"2022-02-15 14:00:00",12.8,0,93,106.3,-0.118,30.12,0.506,0.471,0.497,0.178,0.22,0.575
"2022-02-15 13:00:00",12.8,0,94.7,107,0.012,29.14,0.506,0.471,0.498,0.179,0.218,0.575
"2022-02-15 12:00:00",12.76,0,94.8,107.1,0.005,27.93,0.507,0.471,0.498,0.18,0.218,0.575
"2022-02-15 11:00:00",12.74,0,91.7,107.5,0.005,27.94,0.507,0.471,0.498,0.184,0.223,0.573
"2022-02-15 10:00:00",12.72,0,94.2,107.6,2.951,26.72,0.507,0.472,0.498,0.187,0.227,0.579
"2022-02-15 09:00:00",12.69,0,95.9,108,2.88,25.67,0.507,0.472,0.498,0.186,0.228,0.584
"2022-02-15 08:00:00",12.68,0,95.7,108.3,2.943,24.39,0.507,0.472,0.498,0.182,0.228,0.586
"2022-02-15 07:00:00",12.68,0,95.4,108.4,2.87,23.74,0.507,0.472,0.498,0.182,0.225,0.586
"2022-02-15 06:00:00",12.7,0,96.2,108.2,2.869,23.33,0.507,0.472,0.499,0.182,0.223,0.588
"2022-02-15 05:00:00",12.69,0,95.6,108.5,2.869,22.3,0.507,0.472,0.499,0.183,0.222,0.589
"2022-02-15 04:00:00",12.69,0,96.4,108.5,3.003,21.84,0.507,0.472,0.499,0.19,0.226,0.592
"2022-02-15 03:00:00",12.7,0,95.6,108.6,2.969,21.29,0.507,0.472,0.499,0.185,0.223,0.59
"2022-02-15 02:00:00",12.72,0,95.1,108.5,2.969,22.1,0.507,0.472,0.499,0.181,0.224,0.587
"2022-02-15 01:00:00",12.76,0,95.1,108.6,2.969,22.95,0.507,0.472,0.499,0.182,0.226,0.587
"2022-02-15 00:00:00",12.75,0,96.9,108.5,2.936,23.04,0.507,0.472,0.499,0.182,0.224,0.588
"2022-02-14 23:00:00",12.77,0,95.3,108.6,2.936,21.84,0.507,0.472,0.5,0.181,0.221,0.587
"2022-02-14 22:00:00",12.78,0,97,108.6,2.943,24.23,0.507,0.472,0.5,0.182,0.227,0.584
"2022-02-14 21:00:00",12.79,0,98.2,108.6,3.01,24.4,0.507,0.472,0.5,0.182,0.228,0.584
"2022-02-14 20:00:00",12.77,0.01,97.6,108.6,3.012,24.58,0.507,0.472,0.5,0.182,0.228,0.584
"2022-02-14 19:00:00",12.75,0.03,98.4,108.4,2.313,25.07,0.507,0.472,0.5,0.182,0.227,0.585
"2022-02-14 18:00:00",12.62,0.01,98.8,107.2,1.946,24.86,0.507,0.472,0.5,0.185,0.227,0.579
"2022-02-14 17:00:00",12.67,0.01,98.3,108.1,2.683,25.2,0.507,0.472,0.501,0.184,0.223,0.572
"2022-02-14 16:00:00",12.69,0.01,96.6,107.5,2.683,26.3,0.507,0.472,0.501,0.184,0.223,0.578
"2022-02-14 15:00:00",12.76,0.09,97.5,104.9,1.712,25.52,0.507,0.472,0.501,0.183,0.221,0.572
"2022-02-14 14:00:00",12.8,0,94.7,105.6,0.808,28.33,0.508,0.472,0.501,0.18,0.218,0.576
"2022-02-14 13:00:00",12.76,0.04,95.7,105.9,0.808,27.44,0.508,0.472,0.501,0.184,0.223,0.578
"2022-02-14 12:00:00",12.69,0.06,96.2,106.2,0.808,24.78,0.508,0.472,0.501,0.184,0.223,0.575
"2022-02-14 11:00:00",12.74,0.03,97.8,104.7,0.139,26.08,0.508,0.473,0.501,0.184,0.223,0.573
"2022-02-14 10:00:00",12.74,0,97.6,104.8,0.842,27.71,0.508,0.473,0.501,0.184,0.223,0.572
"2022-02-14 09:00:00",12.76,0.01,99.1,104.9,0.206,27.02,0.507,0.473,0.501,0.184,0.223,0.572
"2022-02-14 08:00:00",12.72,0.03,99.2,104.6,0.34,26.96,0.508,0.473,0.501,0.184,0.223,0.573
"2022-02-14 07:00:00",12.78,0.02,99.6,104.5,0.206,27.02,0.508,0.473,0.501,0.184,0.223,0.574
"2022-02-14 06:00:00",12.87,0.01,97,104.1,0.139,27.79,0.508,0.473,0.501,0.18,0.219,0.571
"2022-02-14 05:00:00",12.87,0,66.52,104.3,0.21,31.22,0.508,0.473,0.501,0.179,0.218,0.575
"2022-02-14 04:00:00",12.87,0,55.43,104.4,0.214,34.36,0.508,0.473,0.501,0.179,0.217,0.575
"2022-02-14 03:00:00",12.88,0,53.65,104.4,0.216,34.7,0.508,0.473,0.501,0.179,0.217,0.575
"2022-02-14 02:00:00",12.88,0,50.39,104.4,0.221,36,0.508,0.473,0.501,0.178,0.217,0.575
"2022-02-14 01:00:00",12.88,0,43.46,104.7,0.252,36.97,0.508,0.473,0.501,0.179,0.217,0.575
"2022-02-14 00:00:00",12.88,0,54.94,104.6,0.221,36.21,0.508,0.473,0.501,0.178,0.218,0.575
"2022-02-13 23:00:00",12.88,0,50.13,104.6,0.219,36.78,0.508,0.473,0.501,0.178,0.218,0.575
"2022-02-13 22:00:00",12.77,0,50.05,104.5,0.222,37.72,0.508,0.473,0.501,0.172,0.214,0.569
"2022-02-13 21:00:00",12.72,0,51.08,104.6,0.222,38.22,0.508,0.473,0.501,0.171,0.212,0.567
"2022-02-13 20:00:00",12.77,0,50.27,104.6,0.222,39.1,0.508,0.473,0.501,0.172,0.214,0.569
"2022-02-13 19:00:00",12.8,0,54.65,104.6,0.222,38.85,0.508,0.473,0.501,0.167,0.21,0.564
"2022-02-13 18:00:00",12.77,0,51.19,104.6,0.222,40.25,0.508,0.473,0.501,0.167,0.209,0.564
"2022-02-13 17:00:00",12.86,0,50.94,104.3,0.155,42.29,0.508,0.473,0.501,0.166,0.205,0.562
"2022-02-13 16:00:00",12.79,0,47,103.3,-0.041,45.14,0.508,0.473,0.501,0.161,0.199,0.56
"2022-02-13 15:00:00",12.84,0,39.81,103.3,-0.236,48.83,0.508,0.473,0.501,0.161,0.198,0.559
"2022-02-13 14:00:00",12.85,0,35.74,103.3,-0.031,50.4,0.508,0.473,0.501,0.154,0.199,0.558
"2022-02-13 13:00:00",12.81,0,38.13,103.5,0.157,48.54,0.508,0.473,0.501,0.164,0.203,0.565
"2022-02-13 12:00:00",12.74,0,39.46,104.2,0.155,46.58,0.508,0.473,0.501,0.168,0.207,0.565
"2022-02-13 11:00:00",12.83,0,39.61,104.4,0.088,45.91,0.508,0.473,0.502,0.17,0.207,0.564
"2022-02-13 10:00:00",12.84,0,41.64,104.5,0.155,44.64,0.508,0.473,0.502,0.169,0.207,0.564
"2022-02-13 09:00:00",12.79,0,36.57,104.6,0.255,42.71,0.508,0.473,0.502,0.178,0.216,0.574
"2022-02-13 08:00:00",12.82,0,33.06,105,0.22,40,0.509,0.474,0.502,0.178,0.217,0.575
"2022-02-13 07:00:00",12.85,0,29.68,104.9,0.155,39.95,0.509,0.474,0.502,0.178,0.219,0.574
"2022-02-13 06:00:00",12.73,0,26.87,105,0.088,39.92,0.509,0.474,0.502,0.178,0.218,0.574
"2022-02-13 05:00:00",12.86,0,26.71,105,0.155,39.92,0.509,0.474,0.502,0.177,0.219,0.574
"2022-02-13 04:00:00",12.88,0,26.28,105.1,0.12,40.46,0.509,0.474,0.502,0.174,0.217,0.571
"2022-02-13 03:00:00",12.89,0,25.62,104.9,0.155,40.55,0.509,0.474,0.502,0.17,0.214,0.567
"2022-02-13 02:00:00",12.89,0,24.97,104.7,0.121,41.36,0.509,0.474,0.502,0.167,0.214,0.564
"2022-02-13 01:00:00",12.87,0,20.71,104.8,0.088,42.94,0.509,0.474,0.502,0.167,0.213,0.564
"2022-02-13 00:00:00",12.76,0,19.54,104.9,0.088,43.26,0.509,0.474,0.502,0.169,0.208,0.564
"2022-02-12 23:00:00",12.82,0,16.63,104.9,0.088,45.77,0.509,0.474,0.502,0.167,0.212,0.564
"2022-02-12 22:00:00",12.9,0,15.58,104.7,0.155,41.59,0.509,0.474,0.502,0.166,0.213,0.564
"2022-02-12 21:00:00",12.89,0,14.63,104.9,0.088,41.28,0.509,0.474,0.502,0.166,0.213,0.564
"2022-02-12 20:00:00",12.9,0,14.08,104.9,0.155,42.14,0.509,0.474,0.502,0.166,0.212,0.564
"2022-02-12 19:00:00",12.9,0,12.89,104.7,0.155,42.95,0.509,0.474,0.502,0.167,0.207,0.564
"2022-02-12 18:00:00",12.91,0,13.14,104.9,0.155,43.6,0.509,0.474,0.502,0.167,0.205,0.563
"2022-02-12 17:00:00",12.9,0,13.67,104.4,0.169,46.56,0.509,0.474,0.502,0.15,0.197,0.554
"2022-02-12 16:00:00",12.91,0,12.06,103.5,0.037,49.27,0.509,0.474,0.502,0.159,0.2,0.56
"2022-02-12 15:00:00",12.92,0,11.62,103.6,-0.237,50.84,0.509,0.474,0.502,0.161,0.2,0.565
"2022-02-12 14:00:00",12.89,0,10.25,103.9,0.037,50.64,0.509,0.474,0.502,0.154,0.199,0.562
"2022-02-12 13:00:00",12.91,0,9.83,104.4,0.096,50.33,0.509,0.474,0.503,0.16,0.204,0.566
"2022-02-12 12:00:00",12.91,0,9.57,104.8,0.156,49.07,0.509,0.474,0.503,0.168,0.207,0.569
"2022-02-12 11:00:00",12.91,0,10.42,105,0.088,47.09,0.509,0.474,0.503,0.168,0.207,0.566
"2022-02-12 10:00:00",12.91,0,9.63,105.1,0.155,45.5,0.51,0.474,0.503,0.169,0.207,0.565
"2022-02-12 09:00:00",12.88,0,8.89,105.1,0.222,44.61,0.51,0.475,0.503,0.167,0.215,0.564
"2022-02-12 08:00:00",12.89,0,8.33,105.3,0.155,41.59,0.51,0.475,0.503,0.167,0.215,0.564
"2022-02-12 07:00:00",12.88,0,7.813,105.3,0.222,40.67,0.51,0.475,0.503,0.168,0.217,0.565
"2022-02-12 06:00:00",12.89,0,7.61,105.2,0.222,40.16,0.51,0.475,0.503,0.168,0.217,0.565
"2022-02-12 05:00:00",12.89,0,7.424,105.4,0.222,40.31,0.51,0.475,0.503,0.174,0.221,0.57
"2022-02-12 04:00:00",12.88,0,8.41,105.5,0.155,39.25,0.51,0.475,0.503,0.178,0.224,0.575
"2022-02-12 03:00:00",12.88,0,10.02,105.5,0.219,37.84,0.51,0.475,0.503,0.179,0.223,0.575
"2022-02-12 02:00:00",12.88,0,10.53,105.4,0.222,37.97,0.51,0.475,0.503,0.177,0.219,0.574
"2022-02-12 01:00:00",12.9,0,8.67,105.4,0.222,39.24,0.51,0.475,0.503,0.175,0.22,0.572
"2022-02-12 00:00:00",12.98,0,9.65,105.5,0.222,39.11,0.51,0.475,0.504,0.171,0.22,0.568
"2022-02-11 23:00:00",13.15,0,8.65,105.5,0.289,40.17,0.51,0.475,0.504,0.168,0.216,0.566
"2022-02-11 22:00:00",13.3,0,9.1,105.5,0.222,40.37,0.51,0.475,0.504,0.168,0.214,0.566
"2022-02-11 21:00:00",13.74,0,8.93,105.7,0.155,41.57,0.51,0.475,0.504,0.168,0.216,0.564
"2022-02-11 20:00:00",13.93,0,6.906,105.6,0.155,43,0.51,0.475,0.504,0.167,0.216,0.564
"2022-02-11 19:00:00",13.17,0,8.02,105.7,0.155,42.74,0.51,0.475,0.504,0.167,0.216,0.564
"2022-02-11 18:00:00",13.64,0,12.75,105.5,0.155,41.66,0.511,0.475,0.504,0.171,0.216,0.564
"2022-02-11 17:00:00",13.1,0,22.78,105.3,0.155,41.94,0.511,0.475,0.505,0.168,0.21,0.574
"2022-02-11 16:00:00",13.26,0,26.71,104.7,0.091,43.45,0.511,0.475,0.505,0.167,0.21,0.572
"2022-02-11 15:00:00",13.46,0,22.09,104.9,-0.11,46.04,0.511,0.475,0.505,0.163,0.204,0.569
"2022-02-11 14:00:00",12.87,0,21.22,104.9,-0.044,46.75,0.511,0.476,0.505,0.163,0.212,0.57
"2022-02-11 13:00:00",12.88,0,27.25,105.3,0.156,45.5,0.511,0.476,0.505,0.168,0.215,0.574
"2022-02-11 12:00:00",12.86,0,29.63,105.8,0.155,43.97,0.511,0.476,0.505,0.173,0.214,0.574
"2022-02-11 11:00:00",12.85,0,35.25,105.8,0.155,42.81,0.511,0.476,0.505,0.174,0.216,0.569
"2022-02-11 10:00:00",12.86,0,44.66,105.8,0.155,40.87,0.511,0.476,0.506,0.175,0.216,0.568
"2022-02-11 09:00:00",12.85,0,46.65,105.9,0.222,40.49,0.511,0.476,0.506,0.172,0.22,0.57
"2022-02-11 08:00:00",12.85,0,46.44,106.1,0.222,39.24,0.511,0.476,0.506,0.176,0.224,0.578
"2022-02-11 07:00:00",12.85,0,35.24,106.1,0.289,40.22,0.511,0.476,0.506,0.178,0.226,0.582
"2022-02-11 06:00:00",12.84,0,40.61,106,0.222,39.07,0.511,0.476,0.506,0.174,0.223,0.573
"2022-02-11 05:00:00",12.82,0,41.59,106.1,0.289,39.54,0.511,0.476,0.506,0.173,0.22,0.575
"2022-02-11 04:00:00",12.82,0,45.74,106.2,0.222,40.29,0.511,0.476,0.506,0.178,0.226,0.582
"2022-02-11 03:00:00",12.82,0,55.58,106.3,0.288,38.49,0.511,0.476,0.506,0.179,0.227,0.584
"2022-02-11 02:00:00",12.83,0,58.13,106,0.285,38.11,0.511,0.476,0.506,0.179,0.227,0.585
"2022-02-11 01:00:00",12.74,0,60.9,106.2,0.215,37.93,0.511,0.476,0.506,0.179,0.227,0.584
"2022-02-11 00:00:00",12.79,0,68.25,106.2,0.214,36.5,0.511,0.476,0.505,0.179,0.226,0.585
"2022-02-10 23:00:00",12.82,0,68.61,106,0.213,37.06,0.511,0.475,0.505,0.179,0.225,0.585
"2022-02-10 22:00:00",12.77,0,78.18,106,0.21,35.44,0.511,0.475,0.505,0.179,0.224,0.585
"2022-02-10 21:00:00",12.84,0,91.3,106.2,0.281,34.69,0.511,0.475,0.505,0.179,0.226,0.585
"2022-02-10 20:00:00",12.83,0,95.3,106.1,0.214,35.08,0.511,0.476,0.505,0.179,0.227,0.585
"2022-02-10 19:00:00",12.81,0,95,106,0.214,34.73,0.511,0.476,0.506,0.179,0.227,0.584
"2022-02-10 18:00:00",12.9,0,90.7,106,0.222,35.25,0.511,0.476,0.506,0.175,0.217,0.573
"2022-02-10 17:00:00",13.09,0,84.6,105.8,0.222,39.46,0.511,0.476,0.506,0.168,0.217,0.574
"2022-02-10 16:00:00",13.33,0,93.1,105.7,0.088,38.64,0.511,0.476,0.506,0.171,0.217,0.574
"2022-02-10 15:00:00",13.96,0,82,104.3,-0.38,41.63,0.511,0.476,0.506,0.169,0.218,0.573
"2022-02-10 14:00:00",13.51,0,70.85,104.8,-0.107,44.02,0.511,0.476,0.506,0.164,0.21,0.569
"2022-02-10 13:00:00",13.32,0,59.98,105.3,0.157,46.06,0.512,0.476,0.507,0.172,0.222,0.581
"2022-02-10 12:00:00",13.45,0,67.54,106,0.155,43.14,0.512,0.476,0.507,0.176,0.216,0.578
"2022-02-10 11:00:00",13.05,0,80.9,106.2,0.155,40.27,0.512,0.476,0.507,0.173,0.216,0.578
"2022-02-10 10:00:00",13.01,0,71.13,106.2,0.155,40.42,0.512,0.476,0.507,0.177,0.217,0.577
"2022-02-10 09:00:00",13.14,0,64.78,106.1,0.219,42.07,0.512,0.476,0.508,0.179,0.227,0.585
"2022-02-10 08:00:00",13.28,0,80.8,106.6,0.215,37.55,0.512,0.476,0.508,0.179,0.227,0.585
"2022-02-10 07:00:00",13.57,0,86.5,106.4,0.218,37.21,0.512,0.477,0.508,0.179,0.227,0.585
"2022-02-10 06:00:00",13.42,0,80.1,106.7,0.255,38.4,0.512,0.477,0.508,0.179,0.226,0.584
"2022-02-10 05:00:00",13.02,0,73.37,106.5,0.222,39.7,0.512,0.477,0.509,0.178,0.225,0.583
"2022-02-10 04:00:00",12.85,0,82.2,106.7,0.222,39.59,0.512,0.477,0.509,0.177,0.219,0.583
"2022-02-10 03:00:00",12.85,0,82.5,106.8,0.222,40.29,0.512,0.477,0.509,0.177,0.216,0.581
"2022-02-10 02:00:00",12.86,0,76.9,106.7,0.155,41.57,0.512,0.477,0.509,0.177,0.216,0.582
"2022-02-10 01:00:00",12.85,0,77.01,106.8,0.188,41.98,0.512,0.476,0.508,0.178,0.216,0.583
"2022-02-10 00:00:00",12.84,0,76.93,106.7,0.222,41.81,0.512,0.476,0.508,0.177,0.216,0.583
"2022-02-09 23:00:00",12.85,0,77.08,106.7,0.155,41.58,0.512,0.476,0.507,0.177,0.216,0.583
"2022-02-09 22:00:00",12.87,0,79.23,106.9,0.222,41.11,0.512,0.476,0.506,0.177,0.216,0.583
"2022-02-09 21:00:00",12.87,0,78.36,106.9,0.155,41.41,0.511,0.475,0.505,0.176,0.216,0.583
"2022-02-09 20:00:00",12.84,0,79.49,106.8,0.222,40.8,0.511,0.475,0.503,0.177,0.216,0.583
"2022-02-09 19:00:00",12.83,0,79.11,107,0.222,41.2,0.51,0.474,0.502,0.177,0.217,0.583
"2022-02-09 18:00:00",12.84,0,76.23,106.8,0.188,42.03,0.51,0.474,0.502,0.175,0.219,0.574
"2022-02-09 17:00:00",12.86,0,73.64,106.2,0.164,45.04,0.51,0.474,0.502,0.163,0.213,0.577
"2022-02-09 16:00:00",12.88,0,71.92,105.4,-0.035,45.58,0.51,0.474,0.502,0.164,0.211,0.577
"2022-02-09 15:00:00",12.84,0,63.58,105.2,-0.37,48.1,0.51,0.474,0.502,0.161,0.216,0.576
"2022-02-09 14:00:00",12.87,0,64.39,105.3,-0.209,47.63,0.51,0.474,0.503,0.17,0.215,0.579
"2022-02-09 13:00:00",12.88,0,69.64,106.3,0.088,44.1,0.511,0.475,0.503,0.176,0.226,0.583
"2022-02-09 12:00:00",12.85,0,73.1,107.2,0.155,40.92,0.511,0.475,0.503,0.177,0.218,0.583
"2022-02-09 11:00:00",12.85,0,70.38,107,0.155,41.38,0.511,0.475,0.503,0.178,0.216,0.583
"2022-02-09 10:00:00",12.85,0,74.36,106.5,0.088,39.38,0.511,0.475,0.503,0.177,0.22,0.587
"2022-02-09 09:00:00",12.82,0,85.8,106.3,0.212,35.43,0.511,0.475,0.503,0.179,0.228,0.586
"2022-02-09 08:00:00",12.81,0,89.6,106.9,0.207,32.86,0.511,0.475,0.504,0.179,0.228,0.585
"2022-02-09 07:00:00",12.81,0,89.6,106.8,0.206,31.93,0.511,0.475,0.504,0.179,0.23,0.588
"2022-02-09 06:00:00",12.75,0,88.6,107.1,0.273,32.31,0.511,0.475,0.504,0.183,0.232,0.591
"2022-02-09 05:00:00",12.83,0,87.5,106.9,0.206,30.6,0.511,0.475,0.504,0.184,0.233,0.596
"2022-02-09 04:00:00",12.83,0,80.4,107,0.273,30.31,0.511,0.475,0.504,0.184,0.231,0.594
"2022-02-09 03:00:00",12.8,0,73.49,107,0.206,29.87,0.511,0.476,0.504,0.184,0.232,0.594
"2022-02-09 02:00:00",12.81,0,59.29,107.1,0.206,29.87,0.511,0.476,0.504,0.184,0.231,0.595
"2022-02-09 01:00:00",12.81,0,42.08,107.1,0.206,30.15,0.511,0.476,0.504,0.184,0.231,0.596
"2022-02-09 00:00:00",12.74,0,44.55,107.1,0.206,29.98,0.512,0.476,0.505,0.184,0.232,0.597
"2022-02-08 23:00:00",12.72,0,47.53,107.2,0.139,29.96,0.512,0.476,0.505,0.185,0.233,0.595
"2022-02-08 22:00:00",12.83,0,55.75,107.1,0.206,29.17,0.512,0.476,0.506,0.188,0.234,0.602
"2022-02-08 21:00:00",12.94,0,55.19,107.2,0.206,28.9,0.512,0.476,0.506,0.186,0.232,0.6
"2022-02-08 20:00:00",13.08,0,67.56,107,0.206,29.48,0.512,0.476,0.506,0.185,0.233,0.599
"2022-02-08 19:00:00",13.21,0,71.18,106.9,0.206,29.99,0.512,0.476,0.506,0.183,0.233,0.597
"2022-02-08 18:00:00",13.7,0,72.66,107,0.207,30.68,0.512,0.476,0.507,0.179,0.23,0.589
"2022-02-08 17:00:00",13.64,0,74.12,106.8,0.214,32.53,0.512,0.476,0.507,0.179,0.23,0.589
"2022-02-08 16:00:00",13.46,0,76.35,106.9,0.217,31.51,0.512,0.476,0.507,0.179,0.229,0.585
